Column1,Column2,,CTDT_charge.Tr1221,CTDT_secondarystruct.Tr1221,CTDT_solventaccess.Tr1331,CTDT_hydrophobicity_CASG920101.Tr1331,CTDT_hydrophobicity_ARGP820101.Tr2332,CTDT_polarizability.Tr1331,CTDT_hydrophobicity_ARGP820101.Tr1221,CTDT_hydrophobicity_ZIMJ680101.Tr1331,PAAC_Xc1.C,CTDD_hydrophobicity_ZIMJ680101.2.residue25
APH09258_QMN828KBO_Avian_2012.741667,A,QMN828KBO,0.153024911,0.231316726,0.18683274,0.15658363,0.172597865,0.135231317,0.252669039,0.288256228,11.70968225,18.11722913
APH08967_BTA249MAM_Avian_2011.719444,A,BTA249MAM,0.147424512,0.234458259,0.193605684,0.159857904,0.172291297,0.134991119,0.248667851,0.287744227,11.69722148,18.08510638
AHL82369_UOD229IQG_Avian_2011.936111,A,UOD229IQG,0.145648313,0.23268206,0.188277087,0.156305506,0.172291297,0.136767318,0.248667851,0.289520426,11.70274404,18.08510638
AHM97734_YYO415HUO_Avian_2013.583333,A,YYO415HUO,0.143872114,0.234458259,0.190053286,0.158081705,0.174067496,0.138543517,0.25044405,0.287744227,11.70447712,18.08510638
ASJ81387_AYA993BUC_Avian_2016.630556,A,AYA993BUC,0.145648313,0.238010657,0.191829485,0.161634103,0.174067496,0.138543517,0.25044405,0.287744227,11.69288496,18.08510638
AHM98216_TCS101EPS_Avian_2013.580556,A,TCS101EPS,0.145648313,0.234458259,0.190053286,0.159857904,0.174067496,0.138543517,0.25044405,0.287744227,11.69748076,18.08510638
AHM98276_XHN855IXT_Avian_2013.580556,A,XHN855IXT,0.145648313,0.230905861,0.190053286,0.156305506,0.174067496,0.138543517,0.25044405,0.287744227,11.70300277,18.08510638
AHM97674_NCW529MHY_Avian_2013.583333,A,NCW529MHY,0.147424512,0.230905861,0.190053286,0.156305506,0.172291297,0.140319716,0.248667851,0.289520426,11.70304038,18.08510638
AHM98085_KID524EOU_Avian_2013.563889,A,KID524EOU,0.145648313,0.234458259,0.190053286,0.158081705,0.172291297,0.138543517,0.248667851,0.289520426,11.70108938,18.08510638
AHM98109_AEJ878PME_Avian_2013.580556,A,AEJ878PME,0.145648313,0.23268206,0.191829485,0.158081705,0.172291297,0.136767318,0.248667851,0.289520426,11.69588005,18.08510638
AHM98145_HRK016MDF_Avian_2013.580556,A,HRK016MDF,0.145648313,0.23268206,0.188277087,0.158081705,0.172291297,0.134991119,0.248667851,0.289520426,11.7037862,18.08510638
AHM97903_AVL357AJZ_Avian_2013.561111,A,AVL357AJZ,0.145648313,0.23268206,0.188277087,0.158081705,0.172291297,0.136767318,0.248667851,0.289520426,11.70041789,18.08510638
AHM97951_SRY568HPZ_Avian_2013.561111,A,SRY568HPZ,0.145648313,0.23268206,0.188277087,0.158081705,0.172291297,0.136767318,0.248667851,0.289520426,11.70075334,18.08510638
AHM98204_BYS015TUS_Avian_2013.580556,A,BYS015TUS,0.145648313,0.238010657,0.191829485,0.158081705,0.175843694,0.138543517,0.245115453,0.294849023,11.69738626,18.08510638
AHM98252_CZK394WNG_Avian_2013.580556,A,CZK394WNG,0.145648313,0.236234458,0.191829485,0.158081705,0.175843694,0.138543517,0.245115453,0.294849023,11.69928585,18.08510638
AHM98049_HVD777ZSH_Avian_2013.561111,A,HVD777ZSH,0.145648313,0.236234458,0.190053286,0.152753108,0.175843694,0.136767318,0.248667851,0.287744227,11.69925101,18.08510638
AHM98133_JGE456VXL_Avian_2013.580556,A,JGE456VXL,0.145648313,0.239786856,0.190053286,0.156305506,0.172291297,0.140319716,0.248667851,0.289520426,11.69760009,18.08510638
ACF47563_BTL094PLV_Avian_2007.858333,A,BTL094PLV,0.145648313,0.23268206,0.188277087,0.156305506,0.168738899,0.140319716,0.252220249,0.287744227,11.70232292,18.08510638
AEK50098_LJJ098AQT_Avian_2008.8,A,LJJ098AQT,0.145648313,0.23268206,0.190053286,0.156305506,0.172291297,0.138543517,0.248667851,0.291296625,11.68609674,18.08510638
AHM97855_AEX752LRX_Avian_2013.558333,A,AEX752LRX,0.145648313,0.229129663,0.188277087,0.156305506,0.172291297,0.136767318,0.248667851,0.293072824,11.692993,18.08510638
AHM97879_ZGB293TMU_Avian_2013.558333,A,ZGB293TMU,0.147424512,0.23268206,0.188277087,0.156305506,0.172291297,0.138543517,0.248667851,0.289520426,11.693926,18.08510638
ALV81876_YNO245AIM_Avian_2014.725,A,YNO245AIM,0.14920071,0.234458259,0.186500888,0.161634103,0.177619893,0.138543517,0.246891652,0.296625222,11.68938502,20.92198582
APQ31760_NEB832XHA_Avian_2015.963889,A,NEB832XHA,0.145648313,0.234458259,0.190053286,0.161634103,0.174067496,0.140319716,0.25044405,0.291296625,11.69006291,18.79432624
ANM72287_PZY442PVM_Avian_2014.797222,A,PZY442PVM,0.145648313,0.23268206,0.190053286,0.158081705,0.170515098,0.138543517,0.25044405,0.289520426,11.68468866,18.08510638
ASN77397_MHZ155PCG_Avian_2016.736111,A,MHZ155PCG,0.14920071,0.236234458,0.188277087,0.159857904,0.174067496,0.138543517,0.25044405,0.287744227,11.69324755,18.08510638
AKZ41957_GYR326MWN_Avian_2014.775,A,GYR326MWN,0.145907473,0.233096085,0.1886121,0.160142349,0.170818505,0.142348754,0.25088968,0.286476868,11.71064678,18.11722913
ARI67400_WAP386HRJ_Avian_2014.922222,A,WAP386HRJ,0.145648313,0.234458259,0.188277087,0.163410302,0.172291297,0.136767318,0.245115453,0.294849023,11.68992264,18.08510638
ALV71392_WWU948WXA_Avian_2014.725,A,WWU948WXA,0.145648313,0.234458259,0.188277087,0.159857904,0.170515098,0.138543517,0.25044405,0.289520426,11.70058322,18.08510638
AEK50065_NAA973UWF_Avian_2008.797222,A,NAA973UWF,0.145648313,0.23268206,0.191829485,0.156305506,0.172291297,0.134991119,0.248667851,0.284191829,11.71591546,18.08510638
AHM98037_IVM794PHG_Avian_2013.561111,A,IVM794PHG,0.14920071,0.234458259,0.188277087,0.156305506,0.174067496,0.136767318,0.246891652,0.289520426,11.68583916,18.08510638
AGE08315_NHG197QTO_Avian_2010.875,A,NHG197QTO,0.145648313,0.23268206,0.188277087,0.156305506,0.172291297,0.136767318,0.248667851,0.289520426,11.71040368,18.08510638
ARQ84597_LOX002DXV_Avian_2015.927778,A,LOX002DXV,0.145648313,0.23268206,0.188277087,0.152753108,0.1669627,0.138543517,0.246891652,0.280639432,11.7207205,17.37588652
AGE08712_WCX869MTJ_Avian_2011.613889,A,WCX869MTJ,0.145648313,0.230905861,0.184724689,0.156305506,0.170515098,0.136767318,0.25044405,0.287744227,11.70501055,18.08510638
AHM97927_GKE556VSD_Avian_2013.561111,A,GKE556VSD,0.145648313,0.23268206,0.188277087,0.156305506,0.172291297,0.134991119,0.248667851,0.289520426,11.70155271,18.08510638
ANT47242_LVZ663GWC_Avian_2015.041667,A,LVZ663GWC,0.147424512,0.230905861,0.190053286,0.158081705,0.168738899,0.136767318,0.252220249,0.287744227,11.71329944,18.08510638
AHM98097_MDD984NHG_Avian_2013.563889,A,MDD984NHG,0.145648313,0.236234458,0.188277087,0.159857904,0.174067496,0.136767318,0.246891652,0.293072824,11.69891244,18.08510638
ASF57816_DSZ302RPP_Avian_2009.641667,A,DSZ302RPP,0.147217235,0.229802513,0.192100539,0.157989228,0.161579892,0.140035907,0.253141831,0.281867145,11.67827606,17.92114695
AGE08282_DHA039CXP_Avian_2010.875,A,DHA039CXP,0.145648313,0.230905861,0.190053286,0.156305506,0.172291297,0.136767318,0.248667851,0.289520426,11.70622114,18.08510638
AEK50705_CZN127PZR_Avian_2009.572222,A,CZN127PZR,0.145648313,0.23268206,0.191829485,0.156305506,0.175843694,0.136767318,0.248667851,0.291296625,11.70720131,18.08510638
AEK50771_IYW637CEO_Avian_2009.577778,A,IYW637CEO,0.145648313,0.23268206,0.191829485,0.156305506,0.175843694,0.134991119,0.248667851,0.289520426,11.70707311,18.08510638
AEK50815_SSL422CVD_Avian_2009.566667,A,SSL422CVD,0.14920071,0.234458259,0.193605684,0.158081705,0.175843694,0.138543517,0.252220249,0.289520426,11.70480099,17.37588652
AEK50903_GEP860LWY_Avian_2009.561111,A,GEP860LWY,0.145648313,0.234458259,0.191829485,0.158081705,0.175843694,0.136767318,0.248667851,0.289520426,11.70243883,18.08510638
AEK50793_IJS561KVJ_Avian_2009.561111,A,IJS561KVJ,0.145648313,0.23268206,0.193605684,0.158081705,0.175843694,0.138543517,0.248667851,0.289520426,11.69416738,18.08510638
AEK50727_FFV333GRG_Avian_2009.575,A,FFV333GRG,0.14920071,0.23268206,0.190053286,0.159857904,0.179396092,0.134991119,0.245115453,0.294849023,11.68356428,18.79432624
AEK50749_FVK086LOF_Avian_2009.577778,A,FVK086LOF,0.150976909,0.230905861,0.191829485,0.161634103,0.175843694,0.138543517,0.245115453,0.30017762,11.67543904,17.37588652
AEK50914_JDD504NJU_Avian_2009.572222,A,JDD504NJU,0.14920071,0.234458259,0.191829485,0.154529307,0.179396092,0.136767318,0.252220249,0.285968028,11.68598163,18.08510638
AEK50881_NHX733MWN_Avian_2009.591667,A,NHX733MWN,0.145648313,0.23268206,0.193605684,0.159857904,0.172291297,0.136767318,0.248667851,0.289520426,11.69813275,18.08510638
AFK75397_CWO427ZNK_Avian_2009.572222,A,CWO427ZNK,0.14920071,0.23268206,0.190053286,0.163410302,0.177619893,0.136767318,0.246891652,0.291296625,11.681421,18.08510638
AEK50892_IWA329STY_Avian_2009.591667,A,IWA329STY,0.145648313,0.23268206,0.190053286,0.158081705,0.174067496,0.134991119,0.246891652,0.291296625,11.70819544,18.08510638
AKZ41824_TUD188OQW_Avian_2014.705556,A,TUD188OQW,0.146428571,0.2375,0.1875,0.158928571,0.169642857,0.139285714,0.25,0.283928571,12.49608103,18.18181818
ATY72755_UMH734YXF_Avian_2017.033333,A,UMH734YXF,0.145648313,0.23268206,0.191829485,0.159857904,0.174067496,0.138543517,0.246891652,0.291296625,11.70435006,18.08510638
ATY72913_NMR754UDV_Avian_2017.036111,A,NMR754UDV,0.145648313,0.23268206,0.191829485,0.159857904,0.174067496,0.138543517,0.243339254,0.291296625,11.69515888,18.08510638
ACZ48655_HCA265YMR_Avian_2001,A,HCA265YMR,0.147727273,0.238636364,0.195075758,0.15530303,0.160984848,0.147727273,0.246212121,0.297348485,10.91605799,17.76937618
ACZ48658_WII326VGC_Avian_2002,A,WII326VGC,0.142086331,0.239208633,0.194244604,0.15647482,0.165467626,0.142086331,0.241007194,0.29676259,11.72785861,19.92818671
ACZ48657_JXL616TFA_Avian_2002.655556,A,JXL616TFA,0.145038168,0.240458015,0.194656489,0.15648855,0.16221374,0.145038168,0.240458015,0.299618321,10.91608327,20.57142857
ACZ48654_ZKB810LCU_Avian_2001,A,ZKB810LCU,0.14800759,0.237191651,0.193548387,0.15370019,0.159392789,0.144212524,0.246679317,0.294117647,10.92503909,17.61363636
ACY80618_SOZ465RWS_Avian_2006,A,SOZ465RWS,0.144486692,0.228136882,0.190114068,0.161596958,0.155893536,0.146387833,0.241444867,0.298479087,10.88737872,20.87286528
ACY80647_JFM541MSD_Avian_2006,A,JFM541MSD,0.144465291,0.228893058,0.191369606,0.161350844,0.157598499,0.142589118,0.247654784,0.296435272,10.89199448,17.97752809
ACE73372_TFL147WOY_Avian_2006.65,A,TFL147WOY,0.145648313,0.236234458,0.188277087,0.156305506,0.168738899,0.140319716,0.241563055,0.293072824,11.68416165,18.79432624
ACK43686_YEE843AOC_Avian_2006.805556,A,YEE843AOC,0.14571949,0.227686703,0.183970856,0.154826958,0.163934426,0.14571949,0.247723133,0.285974499,10.1588443,18.72727273
ACV90853_TQQ213FAX_Avian_2006,A,TQQ213FAX,0.147424512,0.229129663,0.184724689,0.158081705,0.165186501,0.142095915,0.248667851,0.284191829,11.71084149,17.37588652
ADP06984_AXU799FUV_Avian_2007.063889,A,AXU799FUV,0.147424512,0.236234458,0.190053286,0.159857904,0.170515098,0.142095915,0.25044405,0.287744227,11.70483895,17.37588652
AGI65009_JFU493JYD_Avian_2006.713889,A,JFU493JYD,0.14920071,0.23268206,0.190053286,0.163410302,0.170515098,0.145648313,0.246891652,0.294849023,11.6752969,17.0212766
ACF74243_LER491XCI_Avian_2007.919444,A,LER491XCI,0.147424512,0.236234458,0.190053286,0.150976909,0.163410302,0.143872114,0.246891652,0.294849023,11.68800117,20.92198582
ACV90803_KUZ449KKX_Avian_2006,A,KUZ449KKX,0.145648313,0.229129663,0.188277087,0.154529307,0.165186501,0.140319716,0.248667851,0.285968028,11.70093923,18.08510638
ACV91043_YDN471HRY_Avian_2006,A,YDN471HRY,0.145648313,0.229129663,0.186500888,0.161634103,0.175843694,0.136767318,0.248667851,0.293072824,12.48670984,18.79432624
ACV91063_PQB273SOE_Avian_2006,A,PQB273SOE,0.145648313,0.23268206,0.186500888,0.158081705,0.172291297,0.138543517,0.248667851,0.291296625,11.69638316,18.08510638
ACY80617_GNG985JNB_Avian_2006,A,GNG985JNB,0.142095915,0.234458259,0.188277087,0.158081705,0.174067496,0.134991119,0.243339254,0.289520426,11.72697581,18.08510638
ACY80627_GTJ167AGZ_Avian_2006,A,GTJ167AGZ,0.145648313,0.230905861,0.188277087,0.159857904,0.172291297,0.140319716,0.248667851,0.291296625,11.69640095,18.08510638
ADP95472_ONM955CAG_Avian_2007.088889,A,ONM955CAG,0.14920071,0.229129663,0.186500888,0.158081705,0.168738899,0.142095915,0.248667851,0.285968028,11.69225679,17.37588652
ACX55576_PWA737YVK_Avian_2007.630556,A,PWA737YVK,0.145648313,0.234458259,0.186500888,0.158081705,0.172291297,0.138543517,0.248667851,0.291296625,11.68963872,18.08510638
AGI64997_FAD541PNC_Avian_2006.958333,A,FAD541PNC,0.145648313,0.230905861,0.188277087,0.156305506,0.172291297,0.136767318,0.252220249,0.289520426,11.6864753,18.08510638
ACX55290_ZYT707DHN_Avian_2005.663889,A,ZYT707DHN,0.145648313,0.23268206,0.186500888,0.158081705,0.172291297,0.138543517,0.248667851,0.291296625,11.70222153,18.08510638
ACU82462_DAN360OTG_Avian_2005.655556,A,DAN360OTG,0.145945946,0.232432432,0.185585586,0.158558559,0.165765766,0.140540541,0.248648649,0.293693694,11.7091658,17.8057554
AEK65719_EAV232CBQ_Avian_2005.652778,A,EAV232CBQ,0.146690519,0.23255814,0.182468694,0.153846154,0.171735242,0.139534884,0.252236136,0.291592129,11.7083185,18.21428571
AFM09037_CQS425BCL_Avian_2006.358333,A,CQS425BCL,0.14673913,0.233695652,0.190217391,0.15942029,0.164855072,0.143115942,0.248188406,0.282608696,11.71940635,19.52983725
ACV90713_XDW153UXL_Avian_2006,A,XDW153UXL,0.145648313,0.23268206,0.186500888,0.158081705,0.172291297,0.138543517,0.248667851,0.287744227,11.71963393,18.08510638
ACV90733_TQZ715AYX_Avian_2007,A,TQZ715AYX,0.145648313,0.230905861,0.186500888,0.158081705,0.172291297,0.138543517,0.248667851,0.287744227,11.70768565,18.08510638
ACV90583_FNU650CAS_Avian_2006,A,FNU650CAS,0.145648313,0.23268206,0.186500888,0.158081705,0.172291297,0.140319716,0.248667851,0.287744227,11.70632824,18.08510638
ABI84495_CRR511KKU_Avian_1984.105556,A,CRR511KKU,0.143872114,0.238010657,0.190053286,0.1669627,0.165186501,0.142095915,0.241563055,0.289520426,11.72810495,18.79432624
AIU46954_AYC414CBW_Avian_2010.25,A,AYC414CBW,0.159857904,0.229129663,0.197158082,0.161634103,0.161634103,0.126110124,0.255772647,0.296625222,11.68349541,20.92198582
AIU46965_VLB973SLI_Avian_2009.333333,A,VLB973SLI,0.158081705,0.23268206,0.20071048,0.154529307,0.150976909,0.138543517,0.262877442,0.287744227,11.69769578,21.45390071
AHZ59219_RJK958GWT_Avian_2007,A,RJK958GWT,0.158362989,0.229537367,0.202846975,0.153024911,0.15658363,0.137010676,0.258007117,0.286476868,11.69962656,20.95914742
ACZ48566_KLO724EKX_Avian_2001,A,KLO724EKX,0.162705667,0.226691042,0.193784278,0.153564899,0.153564899,0.138939671,0.263254113,0.281535649,11.70770005,20.0729927
AIR94104_VLU253LKD_Avian_2006,A,VLU253LKD,0.158081705,0.239786856,0.190053286,0.154529307,0.163410302,0.138543517,0.257548845,0.285968028,11.74155756,21.09929078
ABI84598_MHP499CVF_Avian_1997.2,A,MHP499CVF,0.158362989,0.227758007,0.193950178,0.161921708,0.169039146,0.137010676,0.241992883,0.288256228,11.68524458,18.8277087
ACZ48564_WAT160NKJ_Avian_1998,A,WAT160NKJ,0.157495256,0.225806452,0.19544592,0.163187856,0.163187856,0.134724858,0.24288425,0.290322581,10.8857311,17.61363636
ACZ48561_JBW252MDO_Avian_1996,A,JBW252MDO,0.156305506,0.236234458,0.198934281,0.1669627,0.177619893,0.134991119,0.239786856,0.284191829,11.71108002,18.08510638
ACZ48570_JNI000NTR_Avian_1994,A,JNI000NTR,0.145907473,0.231316726,0.197508897,0.163701068,0.161921708,0.144128114,0.247330961,0.277580071,11.75747096,17.58436945
ACZ48573_AAG906BJZ_Avian_1995,A,AAG906BJZ,0.158081705,0.225577265,0.188277087,0.165186501,0.174067496,0.147424512,0.253996448,0.287744227,11.64693094,18.79432624
ACZ36896_SRG539TOZ_Avian_1994,A,SRG539TOZ,0.150976909,0.229129663,0.191829485,0.1669627,0.170515098,0.136767318,0.25044405,0.293072824,11.69932399,20.92198582
ACZ48569_LWP650ILV_Avian_1994,A,LWP650ILV,0.150976909,0.229129663,0.191829485,0.1669627,0.168738899,0.136767318,0.248667851,0.294849023,11.70026447,18.79432624
ACL79946_CWM344BJG_Avian_1994,A,CWM344BJG,0.147424512,0.229129663,0.193605684,0.170515098,0.168738899,0.134991119,0.248667851,0.293072824,11.71825604,20.92198582
ACZ48568_CAG259SGN_Avian_1995,A,CAG259SGN,0.143872114,0.230905861,0.191829485,0.165186501,0.165186501,0.13321492,0.248667851,0.291296625,11.73835531,20.92198582
ACZ48579_PBK460LJZ_Avian_1996,A,PBK460LJZ,0.151183971,0.227686703,0.189435337,0.16575592,0.158469945,0.136612022,0.249544627,0.287795993,11.69993479,20
AKH14656_ZXW484ELL_Avian_2013.377778,A,ZXW484ELL,0.152753108,0.220248668,0.198934281,0.174067496,0.1669627,0.13321492,0.246891652,0.289520426,11.6901903,21.09929078
AKH14668_WWW015UXS_Avian_2015.077778,A,WWW015UXS,0.152753108,0.222024867,0.20071048,0.174067496,0.174067496,0.131438721,0.239786856,0.296625222,11.66811156,21.09929078
AHI97256_TYD538SSB_Avian_2012.930556,A,TYD538SSB,0.158081705,0.223801066,0.198934281,0.165186501,0.168738899,0.138543517,0.248667851,0.287744227,11.67238063,21.09929078
AGO02528_LJI275MCB_Avian_2012.122222,A,LJI275MCB,0.156305506,0.223801066,0.195381883,0.1669627,0.174067496,0.134991119,0.243339254,0.289520426,11.67458918,21.09929078
AHZ96083_JIL887VSQ_Avian_2012.352778,A,JIL887VSQ,0.156305506,0.223801066,0.191829485,0.1669627,0.172291297,0.134991119,0.241563055,0.289520426,11.6836774,21.09929078
AKH14644_DXG026XAM_Avian_2014.294444,A,DXG026XAM,0.164310954,0.227915194,0.196113074,0.167844523,0.17844523,0.139575972,0.254416961,0.287985866,11.65832419,20.98765432
AHI97304_GAB168BIT_Avian_2013.077778,A,GAB168BIT,0.159857904,0.23268206,0.191829485,0.156305506,0.181172291,0.131438721,0.253996448,0.284191829,11.68761535,21.09929078
ACZ48572_XZB454WVI_Avian_1995,A,XZB454WVI,0.15370019,0.227703985,0.193548387,0.166982922,0.159392789,0.136622391,0.250474383,0.292220114,10.89224478,21.02272727
ABB88379_CKT721SPX_Avian_1994,A,CKT721SPX,0.14920071,0.230905861,0.195381883,0.1669627,0.170515098,0.136767318,0.25044405,0.293072824,11.69969041,20.92198582
ACZ48574_JRE639ESP_Avian_1995,A,JRE639ESP,0.151051625,0.223709369,0.193116635,0.17208413,0.156787763,0.137667304,0.240917782,0.294455067,10.91132651,21.18320611
ALQ12539_RZH456CEU_Suidae_2014.794444,P,RZH456CEU,0.147424512,0.225577265,0.195381883,0.170515098,0.1669627,0.136767318,0.246891652,0.293072824,11.7237543,20.92198582
ACF25521_UXW357ZYZ_Avian_1986,A,UXW357ZYZ,0.1669627,0.225577265,0.195381883,0.165186501,0.170515098,0.126110124,0.236234458,0.284191829,11.6796455,18.79432624
ACI41038_FEB429MQH_Avian_1986,A,FEB429MQH,0.163410302,0.225577265,0.197158082,0.165186501,0.170515098,0.126110124,0.236234458,0.284191829,11.7017254,18.79432624
ACZ48581_QHI137KLE_Avian_1986,A,QHI137KLE,0.161634103,0.223801066,0.195381883,0.163410302,0.170515098,0.129662522,0.239786856,0.282415631,11.68743483,18.79432624
ACZ48577_VJF771ZIY_Avian_1986,A,VJF771ZIY,0.161634103,0.227353464,0.198934281,0.165186501,0.168738899,0.129662522,0.238010657,0.284191829,11.68696819,18.79432624
ACL79911_AVI377QFM_Avian_1984,A,AVI377QFM,0.156305506,0.227353464,0.197158082,0.168738899,0.175843694,0.131438721,0.238010657,0.287744227,11.71100094,21.09929078
AEZ68708_BDC799CSV_Avian_1983,A,BDC799CSV,0.161634103,0.223801066,0.198934281,0.1669627,0.175843694,0.129662522,0.238010657,0.284191829,11.68373158,18.79432624
ACZ48582_XRG317LOH_Avian_1983,A,XRG317LOH,0.163410302,0.229129663,0.197158082,0.161634103,0.175843694,0.129662522,0.241563055,0.282415631,11.68292325,20.92198582
AEZ68707_DDL651TWK_Avian_1983,A,DDL651TWK,0.163410302,0.229129663,0.197158082,0.161634103,0.175843694,0.129662522,0.241563055,0.282415631,11.68405024,20.92198582
AHM99793_QLB938GII_Avian_1983,A,QLB938GII,0.145648313,0.236234458,0.188277087,0.161634103,0.170515098,0.131438721,0.243339254,0.293072824,11.71096952,18.08510638
ACF36754_ZDS756TUR_Avian_1983,A,ZDS756TUR,0.145648313,0.234458259,0.193605684,0.150976909,0.170515098,0.138543517,0.253996448,0.282415631,11.73108446,17.37588652
ACK99355_AVM792PWG_Avian_1982,A,AVM792PWG,0.147424512,0.234458259,0.188277087,0.154529307,0.168738899,0.142095915,0.248667851,0.285968028,11.70236691,18.79432624
AHM99829_FFH908RLN_Avian_1983,A,FFH908RLN,0.145648313,0.236234458,0.188277087,0.150976909,0.1669627,0.142095915,0.253996448,0.282415631,11.71791716,18.08510638
AHM99805_XGK020GMJ_Avian_1983,A,XGK020GMJ,0.14920071,0.234458259,0.186500888,0.154529307,0.1669627,0.142095915,0.253996448,0.285968028,11.70272344,18.08510638
AHM99769_XEU433MEA_Avian_1983,A,XEU433MEA,0.147424512,0.236234458,0.188277087,0.154529307,0.1669627,0.134991119,0.246891652,0.285968028,11.71162647,18.08510638
AHM99781_NNR108QHL_Avian_1983,A,NNR108QHL,0.145648313,0.234458259,0.190053286,0.154529307,0.1669627,0.138543517,0.25044405,0.285968028,11.72052296,18.08510638
AHN00908_BIX739IZM_Avian_1982,A,BIX739IZM,0.14920071,0.234458259,0.188277087,0.154529307,0.168738899,0.140319716,0.252220249,0.285968028,11.69839518,18.08510638
AHM99745_TFB015TGO_Avian_1982,A,TFB015TGO,0.145648313,0.234458259,0.188277087,0.156305506,0.165186501,0.140319716,0.252220249,0.284191829,11.7137056,17.37588652
AHM99757_WMJ528PDQ_Avian_1982,A,WMJ528PDQ,0.145648313,0.234458259,0.188277087,0.152753108,0.1669627,0.140319716,0.25044405,0.282415631,11.72502251,18.08510638
AJM70505_KSB603SUF_Avian_1985,A,KSB603SUF,0.145648313,0.23268206,0.190053286,0.158081705,0.1669627,0.140319716,0.25044405,0.285968028,11.71350465,18.08510638
APC57899_VRR509VAD_Avian_1984,A,VRR509VAD,0.145648313,0.236234458,0.190053286,0.154529307,0.165186501,0.140319716,0.245115453,0.284191829,11.72482099,17.37588652
AHN03351_CPD946BMT_Avian_1976,A,CPD946BMT,0.143872114,0.234458259,0.188277087,0.158081705,0.1669627,0.142095915,0.246891652,0.289520426,11.72172116,18.08510638
