AUI42241.1:1-757	AUI42241.1:1-757
ADI79236.1:1-767	ATY72814.1:1-757
ADI79236.1:1-767	ATY72824.1:1-757
ADI79236.1:1-767	ATY72833.1:1-757
ADI79236.1:1-767	ATY72850.1:1-757
ADI79236.1:1-767	ATY72867.1:1-757
ADI79236.1:1-767	ATY72871.1:1-757
ADI79236.1:1-767	ATY72890.1:1-757
ADI79236.1:1-767	ATY72894.1:1-757
ADI79236.1:1-767	ATY72909.1:1-757
ADI79236.1:1-767	ATY72926.1:1-757
ADI79236.1:1-767	ATY72929.1:1-757
ADI79236.1:1-767	ATY72944.1:1-757
ADI79236.1:1-767	ATY72961.1:1-757
ADI79236.1:1-767	ATY72965.1:1-757
ADI79236.1:1-767	ATY72981.1:1-757
ADI79236.1:1-767	ATY72997.1:1-757
ADI79236.1:1-767	ATY73001.1:1-757
ADI79236.1:1-767	ATY73023.1:1-757
ADI79236.1:1-767	ATY73025.1:1-757
ADI79236.1:1-767	ATY73037.1:1-757
ADI79236.1:1-767	ATY73051.1:1-757
ADI79236.1:1-767	ATY73067.1:1-757
ADI79236.1:1-767	ATY73078.1:1-757
ADI79236.1:1-767	ATY73091.1:1-757
ADI79236.1:1-767	ATY73100.1:1-757
ADI79236.1:1-767	ATY73113.1:1-757
ADI79236.1:1-767	ATY73121.1:1-757
ADI79236.1:1-767	ATY73138.1:1-757
ADI79236.1:1-767	ATY73145.1:1-757
ADI79236.1:1-767	ATY73162.1:1-757
ADI79236.1:1-767	ATY73175.1:1-757
ADI79236.1:1-767	ATY73183.1:1-757
ADI79236.1:1-767	ATY73197.1:1-757
ADI79236.1:1-767	ATY73215.1:1-757
ADI79236.1:1-767	ATY73217.1:1-757
ADI79236.1:1-767	ATY73237.1:1-757
ADI79236.1:1-767	ATY73242.1:1-757
ADI79236.1:1-767	ATY73253.1:1-757
ADI79236.1:1-767	ATY73271.1:1-757
ADI79236.1:1-767	ATY73285.1:1-757
ADI79236.1:1-767	ATY73289.1:1-757
ADI79236.1:1-767	ATY73311.1:1-757
ADI79236.1:1-767	ATY73322.1:1-757
ADI79236.1:1-767	ATY73331.1:1-757
ADI79236.1:1-767	ATY73340.1:1-757
ADI79236.1:1-767	ATY73352.1:1-757
ADI79236.1:1-767	ATY73361.1:1-757
ADI79236.1:1-767	ATY73375.1:1-757
ADI79236.1:1-767	ATY73388.1:1-757
ADI79236.1:1-767	ATY73405.1:1-757
ADI79236.1:1-767	ATY73419.1:1-757
ADI79236.1:1-767	ATY73422.1:1-757
ADI79236.1:1-767	ATY73439.1:1-757
ADI79236.1:1-767	ATY73447.1:1-757
ADI79236.1:1-767	ATY73458.1:1-757
ADI79236.1:1-767	ATY73472.1:1-757
ADI79236.1:1-767	ATY73481.1:1-757
ADI79236.1:1-767	ATY73493.1:1-757
ADI79236.1:1-767	ATY73507.1:1-757
ADI79236.1:1-767	ATY73524.1:1-757
ADI79236.1:1-767	ATY73539.1:1-757
ADI79236.1:1-767	ATY73545.1:1-757
ADI79236.1:1-767	ATY73554.1:1-757
ADI79236.1:1-767	ATY73567.1:1-757
ADI79236.1:1-767	ATY73614.1:1-757
ADI79236.1:1-767	ATY73633.1:1-757
ADI79236.1:1-767	ATY73667.1:1-757
ADI79236.1:1-767	ATY73677.1:1-757
ADI79236.1:1-767	ATY73682.1:1-757
ADI79236.1:1-767	ATY73695.1:1-757
ADI79236.1:1-767	ATY73712.1:1-757
ADI79236.1:1-767	ATY73723.1:1-757
ADI79236.1:1-767	ATY73735.1:1-757
ADI79236.1:1-767	ATY73748.1:1-757
ADI79236.1:1-767	ATY73764.1:1-757
ADI79236.1:1-767	ATY73772.1:1-757
ADI79236.1:1-767	ATY73780.1:1-757
ADI79236.1:1-767	ATY73791.1:1-757
ADI79236.1:1-767	ATY73808.1:1-757
ADI79236.1:1-767	ATY73821.1:1-757
ADI79236.1:1-767	ATY73836.1:1-757
ADI79236.1:1-767	ATY73841.1:1-757
ADI79236.1:1-767	ATY73887.1:1-757
ADI79236.1:1-767	ATY74278.1:1-757
ADI79236.1:1-767	ATY74288.1:1-757
ADI79236.1:1-767	ATY74316.1:1-758
ADI79236.1:1-767	ATY74317.1:1-758
ADI79236.1:1-767	ATY74318.1:1-757
ADI79236.1:1-767	ATY74319.1:1-758
ADI79236.1:1-767	ATY74320.1:1-758
ADI79236.1:1-767	ATY74321.1:1-758
ADI79236.1:1-767	ATY74322.1:1-758
ADI79236.1:1-767	AUD54815.1:1-757
ADI79236.1:1-767	AUD54825.1:1-757
ADI79236.1:1-767	AUF81796.1:1-757
ADI79236.1:1-767	AUH28157.1:1-757
ADI79236.1:1-767	AUH28192.1:1-757
ADI79236.1:1-767	AUH28265.1:1-757
ADI79236.1:1-767	AUI42242.1:1-757
ADI79236.1:1-767	AUI42252.1:1-757
ADI79236.1:1-767	AUI42254.1:1-757
ADI79236.1:1-767	AUI42256.1:1-757
ADI79236.1:1-767	AUI42260.1:1-757
ADI79236.1:1-767	AUN86845.1:1-757
ADI79236.1:1-767	AUN86847.1:1-757
ADI79236.1:1-767	AUN86849.1:1-757
ADI79236.1:1-767	AUN86851.1:1-757
ADI79236.1:1-767	AUN86853.1:1-757
ADI79236.1:1-767	AUN86855.1:1-757
ADI79236.1:1-767	AUN86857.1:1-757
ADI79236.1:1-767	AUN86859.1:1-757
ADI79236.1:1-767	AUN86861.1:1-757
ADI79236.1:1-767	AUN86863.1:1-757
ADI79236.1:1-767	AUN86865.1:1-757
ADI79236.1:1-767	AUN87282.1:1-757
ADI79236.1:1-767	AUN87294.1:1-757
ADI79236.1:1-767	AUN87298.1:1-757
ADI79236.1:1-767	AUN87310.1:1-757
ADI79236.1:1-767	AUN87322.1:1-757
ADI79236.1:1-767	AUN87334.1:1-757
ADI79236.1:1-767	AUN87356.1:1-757
ADI79236.1:1-767	AUN87368.1:1-757
ADI79236.1:1-767	AUO30194.1:1-757
ADI79236.1:1-767	AUO30206.1:1-757
ADI79236.1:1-767	AUO30218.1:1-757
ADI79236.1:1-767	AUO30230.1:1-757
ADI79236.1:1-767	AUO30242.1:1-757
ADI79236.1:1-767	AUO30254.1:1-757
ADI79236.1:1-767	AUO30266.1:1-757
ADI79236.1:1-767	AUO37945.1:1-757
ADI79236.1:1-767	AUO38179.1:1-757
ADI79236.1:1-767	AUO38191.1:1-757
ADI79236.1:1-767	AUO38203.1:1-757
ADI79236.1:1-767	AUO38215.1:1-757
ADI79236.1:1-767	AUO38227.1:1-757
ADI79236.1:1-767	AUO38239.1:1-757
ADI79236.1:1-767	ARU07102.1:1-757
ADI79236.1:1-767	ARU07122.1:1-757
ADI79236.1:1-767	ARU07175.1:1-757
ADI79236.1:1-767	ARV88875.1:1-757
ADI79236.1:1-767	ARV88887.1:1-757
ADI79236.1:1-767	ARV88897.1:1-757
ADI79236.1:1-767	ARV88907.1:1-757
ADI79236.1:1-767	ARV88920.1:1-757
ADI79236.1:1-767	ARV88935.1:1-757
ADI79236.1:1-767	ARV88947.1:1-757
ADI79236.1:1-767	ARV88960.1:1-757
ADI79236.1:1-767	ARV88972.1:1-757
ADI79236.1:1-767	ARV88983.1:1-757
ADI79236.1:1-767	ARV88995.1:1-757
ADI79236.1:1-767	ARV89004.1:1-757
ADI79236.1:1-767	ARV89013.1:1-757
ADI79236.1:1-767	ARV89023.1:1-757
ADI79236.1:1-767	ARV89030.1:1-757
ADI79236.1:1-767	ARV89049.1:1-757
ADI79236.1:1-767	ARV89955.1:1-757
ADI79236.1:1-767	ARV89965.1:1-757
ADI79236.1:1-767	ARV89975.1:1-757
ADI79236.1:1-767	ARV89985.1:1-757
ADI79236.1:1-767	ARV89995.1:1-757
ADI79236.1:1-767	ARX74273.1:1-757
ADI79236.1:1-767	ARX74285.1:1-757
ADI79236.1:1-767	ARX74297.1:1-757
ADI79236.1:1-767	ARX74309.1:1-757
ADI79236.1:1-767	ARX74321.1:1-757
ADI79236.1:1-767	ARX74333.1:1-757
ADI79236.1:1-767	ARX74345.1:1-757
ADI79236.1:1-767	ARX74357.1:1-757
ADI79236.1:1-767	ARX74369.1:1-757
ADI79236.1:1-767	ARX74381.1:1-757
ADI79236.1:1-767	ARX74393.1:1-757
ADI79236.1:1-767	ARX74405.1:1-757
ADI79236.1:1-767	ARX74417.1:1-757
ADI79236.1:1-767	ARX74429.1:1-757
ADI79236.1:1-767	ARX74441.1:1-757
ADI79236.1:1-767	ARX74453.1:1-757
ADI79236.1:1-767	ARX74465.1:1-757
ADI79236.1:1-767	ARX74477.1:1-757
ADI79236.1:1-767	ARX74489.1:1-757
ADI79236.1:1-767	ARX74501.1:1-757
ADI79236.1:1-767	ARX74513.1:1-757
ADI79236.1:1-767	ARX74525.1:1-757
ADI79236.1:1-767	ARX74537.1:1-757
ADI79236.1:1-767	ARX74549.1:1-757
ADI79236.1:1-767	ARX74561.1:1-757
ADI79236.1:1-767	ARX74573.1:1-757
ADI79236.1:1-767	ARX74585.1:1-757
ADI79236.1:1-767	ARX74597.1:1-757
ADI79236.1:1-767	ARX74619.1:1-757
ADI79236.1:1-767	ARX74631.1:1-757
ADI79236.1:1-767	ARX74643.1:1-757
ADI79236.1:1-767	ARX74655.1:1-757
ADI79236.1:1-767	ARX74667.1:1-757
ADI79236.1:1-767	ARX74679.1:1-757
ADI79236.1:1-767	ARX74691.1:1-757
ADI79236.1:1-767	ARX74703.1:1-757
ADI79236.1:1-767	ARX74715.1:1-757
ADI79236.1:1-767	ARX74727.1:1-757
ADI79236.1:1-767	ARX74739.1:1-757
ADI79236.1:1-767	ARX74751.1:1-757
ADI79236.1:1-767	ARX74763.1:1-757
ADI79236.1:1-767	ARX74775.1:1-757
ADI79236.1:1-767	ARX74787.1:1-757
ADI79236.1:1-767	ARX74799.1:1-757
ADI79236.1:1-767	ARX74811.1:1-757
ADI79236.1:1-767	ARX74823.1:1-757
ADI79236.1:1-767	ARX74835.1:1-757
ADI79236.1:1-767	ARX74855.1:1-757
ADI79236.1:1-767	ARX74867.1:1-757
ADI79236.1:1-767	ARX74879.1:1-757
ADI79236.1:1-767	ARX74891.1:1-757
ADI79236.1:1-767	ARX74903.1:1-757
ADI79236.1:1-767	ARX74925.1:1-757
ADI79236.1:1-767	ARX74937.1:1-757
ADI79236.1:1-767	ARX74949.1:1-757
ADI79236.1:1-767	ARX74961.1:1-757
ADI79236.1:1-767	ARX74973.1:1-757
ADI79236.1:1-767	ARX74985.1:1-757
ADI79236.1:1-767	ARX74997.1:1-757
ADI79236.1:1-767	ARX75009.1:1-757
ADI79236.1:1-767	ARX75021.1:1-757
ADI79236.1:1-767	ARX75033.1:1-757
ADI79236.1:1-767	ARX75045.1:1-757
ADI79236.1:1-767	ARX75057.1:1-757
ADI79236.1:1-767	ARX75069.1:1-757
ADI79236.1:1-767	ARX75081.1:1-757
ADI79236.1:1-767	ARX75093.1:1-757
ADI79236.1:1-767	ARX75105.1:1-757
ADI79236.1:1-767	ARX75117.1:1-757
ADI79236.1:1-767	ARX75129.1:1-757
ADI79236.1:1-767	ARX75141.1:1-757
ADI79236.1:1-767	ARX75153.1:1-757
ADI79236.1:1-767	ARX75165.1:1-757
ADI79236.1:1-767	ARX75177.1:1-757
ADI79236.1:1-767	ARX75189.1:1-757
ADI79236.1:1-767	ARX75201.1:1-757
ADI79236.1:1-767	ARX75213.1:1-757
ADI79236.1:1-767	ARX75225.1:1-757
ADI79236.1:1-767	ARX75267.1:1-757
ADI79236.1:1-767	ARX75279.1:1-757
ADI79236.1:1-767	ARX75291.1:1-757
ADI79236.1:1-767	ARX75303.1:1-757
ADI79236.1:1-767	ARX75315.1:1-757
ADI79236.1:1-767	ARX75327.1:1-757
ADI79236.1:1-767	ARX75339.1:1-757
ADI79236.1:1-767	ARX75378.1:1-757
ADI79236.1:1-767	ARX75390.1:1-757
ADI79236.1:1-767	ARX75402.1:1-757
ADI79236.1:1-767	ARX75414.1:1-757
ADI79236.1:1-767	ARX75426.1:1-757
ADI79236.1:1-767	ARX75438.1:1-757
ADI79236.1:1-767	ARX91477.1:1-757
ADI79236.1:1-767	ARX91496.1:1-757
ADI79236.1:1-767	ARX91500.1:1-757
ADI79236.1:1-767	ARX91502.1:1-757
ADI79236.1:1-767	ARX91528.1:1-757
ADI79236.1:1-767	ARX91539.1:1-757
ADI79236.1:1-767	ARX91553.1:1-757
ADI79236.1:1-767	ARX91571.1:1-757
ADI79236.1:1-767	ARX91580.1:1-757
ADI79236.1:1-767	ARX91610.1:1-757
ADI79236.1:1-767	ARX91614.1:1-757
ADI79236.1:1-767	ARX91616.1:1-757
ADI79236.1:1-767	ARX91620.1:1-757
ADI79236.1:1-767	ARX91635.1:1-757
ADI79236.1:1-767	ARX91642.1:1-757
ADI79236.1:1-767	ARX91652.1:1-757
ADI79236.1:1-767	ARX91655.1:1-757
ADI79236.1:1-767	ARX91714.1:1-757
ADI79236.1:1-767	ARX91739.1:1-757
ADI79236.1:1-767	ARX91741.1:1-757
ADI79236.1:1-767	ARX91751.1:1-757
ADI79236.1:1-767	ARX91784.1:1-757
ADI79236.1:1-767	ARX91798.1:1-757
ADI79236.1:1-767	ARX91820.1:1-757
ADI79236.1:1-767	ARX91823.1:1-757
ADI79236.1:1-767	ARX91828.1:1-757
ADI79236.1:1-767	ARX91845.1:1-758
ADI79236.1:1-767	ARX91859.1:1-757
ADI79236.1:1-767	ARX91872.1:1-757
ADI79236.1:1-767	ARX91877.1:1-757
ADI79236.1:1-767	ARX91911.1:1-757
ADI79236.1:1-767	ARX91935.1:1-757
ADI79236.1:1-767	ARX91940.1:1-757
ADI79236.1:1-767	ARX91948.1:1-757
ADI79236.1:1-767	ARX91952.1:1-757
ADI79236.1:1-767	ARX91956.1:1-758
ADI79236.1:1-767	ARX91968.1:1-757
ADI79236.1:1-767	ARX91971.1:1-757
ADI79236.1:1-767	ARX91975.1:1-757
ADI79236.1:1-767	ARX91977.1:1-757
ADI79236.1:1-767	ARX91984.1:1-758
ADI79236.1:1-767	ARX91990.1:1-757
ADI79236.1:1-767	ARX91997.1:1-757
ADI79236.1:1-767	ARX91999.1:1-757
ADI79236.1:1-767	ARX92004.1:1-757
ADI79236.1:1-767	ARX92009.1:1-757
ADI79236.1:1-767	ARX92013.1:1-757
ADI79236.1:1-767	ARX92031.1:1-757
ADI79236.1:1-767	ARX92055.1:1-757
ADI79236.1:1-767	ARX92072.1:1-757
ADI79236.1:1-767	ARX92074.1:1-757
ADI79236.1:1-767	ARX92089.1:1-757
ADI79236.1:1-767	ARX92092.1:1-757
ADI79236.1:1-767	ARX92103.1:1-757
ADI79236.1:1-767	ARX92115.1:1-757
ADI79236.1:1-767	ARX92138.1:1-757
ADI79236.1:1-767	ARX92143.1:1-757
ADI79236.1:1-767	ARX92169.1:1-757
ADI79236.1:1-767	ARX92174.1:1-757
ADI79236.1:1-767	ARX92189.1:1-757
ADI79236.1:1-767	ARX92204.1:1-757
ADI79236.1:1-767	ARX92228.1:1-757
ADI79236.1:1-767	ARX92238.1:1-757
ADI79236.1:1-767	ARX92260.1:1-757
ADI79236.1:1-767	ARX92279.1:1-757
ADI79236.1:1-767	ARX92292.1:1-757
ADI79236.1:1-767	ARX92297.1:1-757
ADI79236.1:1-767	ARX92300.1:1-757
ADI79236.1:1-767	ARX92318.1:1-757
ADI79236.1:1-767	ARX92343.1:1-757
ADI79236.1:1-767	ARX92350.1:1-757
ADI79236.1:1-767	ARX92359.1:1-757
ADI79236.1:1-767	ARX92386.1:1-757
ADI79236.1:1-767	ARX92392.1:1-757
ADI79236.1:1-767	ARX92411.1:1-758
ADI79236.1:1-767	ARX92423.1:1-757
ADI79236.1:1-767	ARX92444.1:1-757
ADI79236.1:1-767	ARX92459.1:1-757
ADI79236.1:1-767	ARX92480.1:1-757
ADI79236.1:1-767	ARX92483.1:1-757
ADI79236.1:1-767	ARX92511.1:1-757
ADI79236.1:1-767	ARX92513.1:1-757
ADI79236.1:1-767	ARX92523.1:1-757
ADI79236.1:1-767	ARX92526.1:1-757
ADI79236.1:1-767	ARX92528.1:1-757
ADI79236.1:1-767	ARX92533.1:1-757
ADI79236.1:1-767	ARX92538.1:1-757
ADI79236.1:1-767	ARX92559.1:1-757
ADI79236.1:1-767	ARX92561.1:1-757
ADI79236.1:1-767	ARX92567.1:1-757
ADI79236.1:1-767	ARX92594.1:1-757
ADI79236.1:1-767	ARX92600.1:1-757
ADI79236.1:1-767	ARX92609.1:1-757
ADI79236.1:1-767	ARX92621.1:1-757
ADI79236.1:1-767	ARX92637.1:1-757
ADI79236.1:1-767	ARX92644.1:1-757
ADI79236.1:1-767	ARX92651.1:1-757
ADI79236.1:1-767	ARX92653.1:1-757
ADI79236.1:1-767	ARX92655.1:1-757
ADI79236.1:1-767	ARX92665.1:1-757
ADI79236.1:1-767	ARX92686.1:1-757
ADI79236.1:1-767	ARX92708.1:1-757
ADI79236.1:1-767	ARX92728.1:1-757
ADI79236.1:1-767	ARX92734.1:1-757
ADI79236.1:1-767	ARX92765.1:1-757
ADI79236.1:1-767	ARX92771.1:1-757
ADI79236.1:1-767	ARX92792.1:1-757
ADI79236.1:1-767	ARX92821.1:1-757
ADI79236.1:1-767	ARX92838.1:1-757
ADI79236.1:1-767	ARX92841.1:1-757
ADI79236.1:1-767	ARX92844.1:1-757
ADI79236.1:1-767	ARX92855.1:1-757
ADI79236.1:1-767	ARX92888.1:1-757
ADI79236.1:1-767	ARX92900.1:1-757
ADI79236.1:1-767	ARX92927.1:1-757
ADI79236.1:1-767	ARX92930.1:1-757
ADI79236.1:1-767	ARX92939.1:1-757
ADI79236.1:1-767	ARX92944.1:1-757
ADI79236.1:1-767	ARX92950.1:1-757
ADI79236.1:1-767	ARX92959.1:1-757
ADI79236.1:1-767	ARX92961.1:1-757
ADI79236.1:1-767	ARX92967.1:1-757
ADI79236.1:1-767	ARX92969.1:1-757
ADI79236.1:1-767	ARX92977.1:1-757
ADI79236.1:1-767	ARX92987.1:1-757
ADI79236.1:1-767	ARX93002.1:1-757
ADI79236.1:1-767	ARX93027.1:1-757
ADI79236.1:1-767	ARX93033.1:1-757
ADI79236.1:1-767	ARX93053.1:1-757
ADI79236.1:1-767	ARX93058.1:1-757
ADI79236.1:1-767	ARX93065.1:1-757
ADI79236.1:1-767	ARX93072.1:1-758
ADI79236.1:1-767	ARX93080.1:1-757
ADI79236.1:1-767	ARX93085.1:1-757
ADI79236.1:1-767	ARX93094.1:1-757
ADI79236.1:1-767	ARX93100.1:1-757
ADI79236.1:1-767	ARX93122.1:1-758
ADI79236.1:1-767	ARX93126.1:1-757
ADI79236.1:1-767	ARX93128.1:1-757
ADI79236.1:1-767	ARX93131.1:1-757
ADI79236.1:1-767	ARX93140.1:1-757
ADI79236.1:1-767	ARX93142.1:1-757
ADI79236.1:1-767	ARX93174.1:1-757
ADI79236.1:1-767	ARX93176.1:1-757
ADI79236.1:1-767	ARX93183.1:1-757
ADI79236.1:1-767	ARX93196.1:1-757
ADI79236.1:1-767	ARX93202.1:1-757
ADI79236.1:1-767	ARX93205.1:1-757
ADI79236.1:1-767	ARX93207.1:1-757
ADI79236.1:1-767	ARX93211.1:1-757
ADI79236.1:1-767	ARX93236.1:1-757
ADI79236.1:1-767	ARX93242.1:1-757
ADI79236.1:1-767	ARX93245.1:1-757
ADI79236.1:1-767	ARX93249.1:1-757
ADI79236.1:1-767	ARX93267.1:1-757
ADI79236.1:1-767	ARX93279.1:1-757
ADI79236.1:1-767	ARX93284.1:1-757
ADI79236.1:1-767	ARX93289.1:1-757
ADI79236.1:1-767	ARX93291.1:1-757
ADI79236.1:1-767	ARX93298.1:1-757
ADI79236.1:1-767	ARX93309.1:1-757
ADI79236.1:1-767	ARX93312.1:1-757
ADI79236.1:1-767	ARX93319.1:1-757
ADI79236.1:1-767	ARX93349.1:1-757
ADI79236.1:1-767	ARX93355.1:1-757
ADI79236.1:1-767	ARX93365.1:1-757
ADI79236.1:1-767	ARX93369.1:1-757
ADI79236.1:1-767	ARX93399.1:1-757
ADI79236.1:1-767	ARX93420.1:1-757
ADI79236.1:1-767	ARX93426.1:1-757
ADI79236.1:1-767	ARX93435.1:1-757
ADI79236.1:1-767	ARX93440.1:1-757
ADI79236.1:1-767	ARX93448.1:1-757
ADI79236.1:1-767	ARX93466.1:1-757
ADI79236.1:1-767	ARX93481.1:1-757
ADI79236.1:1-767	ARX93483.1:1-757
ADI79236.1:1-767	ARX93487.1:1-757
ADI79236.1:1-767	ARX93495.1:1-757
ADI79236.1:1-767	ARX93502.1:1-757
ADI79236.1:1-767	ARX93511.1:1-757
ADI79236.1:1-767	ARX93523.1:1-757
ADI79236.1:1-767	ARX93525.1:1-757
ADI79236.1:1-767	ARX93543.1:1-757
ADI79236.1:1-767	ARX93549.1:1-757
ADI79236.1:1-767	ARX93558.1:1-757
ADI79236.1:1-767	ARX93560.1:1-757
ADI79236.1:1-767	ARX93565.1:1-757
ADI79236.1:1-767	ARX93569.1:1-757
ADI79236.1:1-767	ARX93575.1:1-757
ADI79236.1:1-767	ARX93586.1:1-757
ADI79236.1:1-767	ARX93592.1:1-757
ADI79236.1:1-767	ARX93608.1:1-757
ADI79236.1:1-767	ARX93618.1:1-757
ADI79236.1:1-767	ARX93621.1:1-757
ADI79236.1:1-767	ARX93631.1:1-757
ADI79236.1:1-767	ARX93669.1:1-757
ADI79236.1:1-767	ARX93681.1:1-757
ADI79236.1:1-767	ARX93686.1:1-757
ADI79236.1:1-767	ARX93688.1:1-757
ADI79236.1:1-767	ARX93698.1:1-757
ADI79236.1:1-767	ARX93712.1:1-757
ADI79236.1:1-767	ARX93737.1:1-757
ADI79236.1:1-767	ARX93742.1:1-757
ADI79236.1:1-767	ARX93768.1:1-757
ADI79236.1:1-767	ARX93773.1:1-757
ADI79236.1:1-767	ARX93775.1:1-757
ADI79236.1:1-767	ARX93785.1:1-757
ADI79236.1:1-767	ARX93796.1:1-757
ADI79236.1:1-767	ARX93812.1:1-757
ADI79236.1:1-767	ARX93817.1:1-757
ADI79236.1:1-767	ARX93828.1:1-757
ADI79236.1:1-767	ARX93846.1:1-757
ADI79236.1:1-767	ARX93862.1:1-757
ADI79236.1:1-767	ARX93867.1:1-757
ADI79236.1:1-767	ARX93874.1:1-757
ADI79236.1:1-767	ARX93892.1:1-757
ADI79236.1:1-767	ARX93899.1:1-757
ADI79236.1:1-767	ARX93901.1:1-757
ADI79236.1:1-767	ARX93930.1:1-757
ADI79236.1:1-767	ARX93942.1:1-757
ADI79236.1:1-767	ARX93944.1:1-757
ADI79236.1:1-767	ARX93954.1:1-757
ADI79236.1:1-767	ARX94005.1:1-757
ADI79236.1:1-767	ARX94017.1:1-757
ADI79236.1:1-767	ARX94045.1:1-757
ADI79236.1:1-767	ARX94061.1:1-757
ADI79236.1:1-767	ARX94101.1:1-757
ADI79236.1:1-767	ARX94117.1:1-757
ADI79236.1:1-767	ARX94123.1:1-758
ADI79236.1:1-767	ARX94134.1:1-758
ADI79236.1:1-767	ARX94182.1:1-757
ADI79236.1:1-767	ARX94191.1:1-757
ADI79236.1:1-767	ARX94209.1:1-757
ADI79236.1:1-767	ARX94211.1:1-757
ADI79236.1:1-767	ARX94231.1:1-757
ADI79236.1:1-767	ARX94249.1:1-757
ADI79236.1:1-767	ARX94252.1:1-758
ADI79236.1:1-767	ARX94268.1:1-757
ADI79236.1:1-767	ARX94272.1:1-757
ADI79236.1:1-767	ARX94283.1:1-757
ADI79236.1:1-767	ARX94314.1:1-757
ADI79236.1:1-767	ARX94316.1:1-757
ADI79236.1:1-767	ARX94332.1:1-757
ADI79236.1:1-767	ARX94337.1:1-757
ADI79236.1:1-767	ARX94346.1:1-757
ADI79236.1:1-767	ARX94364.1:1-757
ADI79236.1:1-767	ARX94368.1:1-757
ADI79236.1:1-767	ARX94370.1:1-757
ADI79236.1:1-767	ARX94373.1:1-757
ADI79236.1:1-767	ARX94382.1:1-757
ADI79236.1:1-767	ARX94404.1:1-757
ADI79236.1:1-767	ARX94415.1:1-757
ADI79236.1:1-767	ARX94441.1:1-757
ADI79236.1:1-767	ARX94443.1:1-757
ADI79236.1:1-767	ARX94480.1:1-757
ADI79236.1:1-767	ARX94490.1:1-757
ADI79236.1:1-767	ARX94492.1:1-757
ADI79236.1:1-767	ARX94506.1:1-757
ADI79236.1:1-767	ARX94528.1:1-757
ADI79236.1:1-767	ARX94532.1:1-757
ADI79236.1:1-767	ARX94550.1:1-757
ADI79236.1:1-767	ARX94570.1:1-757
ADI79236.1:1-767	ARX94609.1:1-757
ADI79236.1:1-767	ARX94617.1:1-757
ADI79236.1:1-767	ARX94621.1:1-757
ADI79236.1:1-767	ARX94624.1:1-757
ADI79236.1:1-767	ARX94634.1:1-757
ADI79236.1:1-767	ARX94643.1:1-757
ADI79236.1:1-767	ARX94654.1:1-757
ADI79236.1:1-767	ARX94656.1:1-757
ADI79236.1:1-767	ARX94662.1:1-757
ADI79236.1:1-767	ARX94670.1:1-757
ADI79236.1:1-767	ARX94672.1:1-757
ADI79236.1:1-767	ARX94695.1:1-757
ADI79236.1:1-767	ARX94700.1:1-757
ADI79236.1:1-767	ARX94715.1:1-757
ADI79236.1:1-767	ARX94728.1:1-757
ADI79236.1:1-767	ARX94745.1:1-757
ADI79236.1:1-767	ARX94756.1:1-758
ADI79236.1:1-767	ARX94803.1:1-757
ADI79236.1:1-767	ARX94830.1:1-757
ADI79236.1:1-767	ARX94840.1:1-757
ADI79236.1:1-767	ARX94848.1:1-757
ADI79236.1:1-767	ARX94866.1:1-757
ADI79236.1:1-767	ARX94890.1:1-757
ADI79236.1:1-767	ARX94905.1:1-756
ADI79236.1:1-767	ARX94921.1:1-757
ADI79236.1:1-767	ARX94924.1:1-757
ADI79236.1:1-767	ARX94933.1:1-757
ADI79236.1:1-767	ARX94936.1:1-757
ADI79236.1:1-767	ARX94948.1:1-757
ADI79236.1:1-767	ARX94962.1:1-757
ADI79236.1:1-767	ARX94982.1:1-757
ADI79236.1:1-767	ARX95007.1:1-757
ADI79236.1:1-767	ARX95011.1:1-757
ADI79236.1:1-767	ARX95021.1:1-757
ADI79236.1:1-767	ARX95023.1:1-757
ADI79236.1:1-767	ARX95029.1:1-757
ADI79236.1:1-767	ARX95033.1:1-757
ADI79236.1:1-767	ARX95042.1:1-757
ADI79236.1:1-767	ARX95077.1:1-757
ADI79236.1:1-767	ARX95088.1:1-757
ADI79236.1:1-767	ARX95114.1:1-757
ADI79236.1:1-767	ARX97049.1:1-757
ADI79236.1:1-767	ARX97051.1:1-757
ADI79236.1:1-767	ARX97053.1:1-757
ADI79236.1:1-767	ARX97055.1:1-757
ADI79236.1:1-767	ARX97471.1:1-757
ADI79236.1:1-767	ARX97482.1:1-757
ADI79236.1:1-767	ASA76695.1:1-757
ADI79236.1:1-767	ASB30817.1:1-757
ADI79236.1:1-767	ASB30818.1:1-757
ADI79236.1:1-767	ASB30819.1:1-757
ADI79236.1:1-767	ASB30820.1:1-757
ADI79236.1:1-767	ASB30821.1:1-757
ADI79236.1:1-767	ASB30822.1:1-757
ADI79236.1:1-767	ASB31505.1:1-757
ADI79236.1:1-767	ASB32480.1:1-757
ADI79236.1:1-767	ASB32490.1:1-757
ADI79236.1:1-767	ASB32500.1:1-757
ADI79236.1:1-767	ASF57565.1:1-757
ADI79236.1:1-767	ASF57585.1:1-757
ADI79236.1:1-767	ASF57597.1:1-757
ADI79236.1:1-767	ASF57607.1:1-757
ADI79236.1:1-767	ASF57676.1:1-712
ADI79236.1:1-767	ASF57677.1:1-712
ADI79236.1:1-767	ASF57678.1:1-712
ADI79236.1:1-767	ASF57679.1:1-712
ADI79236.1:1-767	ASF57680.1:1-712
ADI79236.1:1-767	ASF57681.1:1-712
ADI79236.1:1-767	ASF57682.1:1-712
