Seq	UID	Host	CTDT_charge.Tr1221	CTDT_secondarystruct.Tr1221	CTDT_solventaccess.Tr1331	CTDT_hydrophobicity_CASG920101.Tr1331	CTDT_hydrophobicity_ARGP820101.Tr2332	CTDT_polarizability.Tr1331	CTDT_hydrophobicity_ARGP820101.Tr1221	CTDT_hydrophobicity_ZIMJ680101.Tr1331
AEO52407_FYP153SXH_Avian_2010.525	FYP153SXH	Avian	0.161579892	0.256732496	0.204667864	0.161579892	0.141831239	0.15978456	0.265709156	0.283662478
AEO52437_IKT927EOB_Avian_2009.791667	IKT927EOB	Avian	0.165170557	0.258527828	0.206463196	0.15978456	0.145421903	0.161579892	0.276481149	0.278276481
AEO52447_LXS540PEX_Avian_2009.791667	LXS540PEX	Avian	0.165170557	0.262118492	0.204667864	0.156193896	0.143626571	0.161579892	0.278276481	0.276481149
AEX63524_NRO384BYK_Suidae_2009.5	NRO384BYK	Suidae	0.152603232	0.224416517	0.211849192	0.175942549	0.138240575	0.152603232	0.247755835	0.301615799
AEX63527_COW406XBA_Suidae_2009.5	COW406XBA	Suidae	0.152877698	0.226618705	0.208633094	0.174460432	0.136690647	0.151079137	0.246402878	0.298561151
AFV33816_RPK061QNC_Suidae_2008.416667	RPK061QNC	Suidae	0.152603232	0.226211849	0.21005386	0.170556553	0.132854578	0.150807899	0.256732496	0.301615799
AGQ81089_PUM281UIK_Avian_2007	PUM281UIK	Avian	0.165170557	0.262118492	0.202872531	0.15978456	0.145421903	0.161579892	0.272890485	0.280071813
AHB73784_WRQ827WZE_Avian_2012.180556	WRQ827WZE	Avian	0.165170557	0.262118492	0.202872531	0.157989228	0.145421903	0.163375224	0.272890485	0.280071813
AHB73814_ODB438LYC_Avian_2012.211111	ODB438LYC	Avian	0.165170557	0.263913824	0.202872531	0.150807899	0.141831239	0.165170557	0.276481149	0.276481149
AHB73834_CLJ986FLE_Avian_2012.622222	CLJ986FLE	Avian	0.166965889	0.254937163	0.199281867	0.149012567	0.149012567	0.15978456	0.26929982	0.274685817
AHB73844_WRZ450AXC_Avian_2012.622222	WRZ450AXC	Avian	0.170556553	0.256732496	0.204667864	0.150807899	0.147217235	0.163375224	0.26032316	0.276481149
AHB73864_KLM094SMR_Avian_2012.655556	KLM094SMR	Avian	0.174147217	0.256732496	0.201077199	0.152603232	0.147217235	0.170556553	0.267504488	0.274685817
AHB73884_POW631XUI_Avian_2012.694444	POW631XUI	Avian	0.170556553	0.256732496	0.201077199	0.150807899	0.145421903	0.163375224	0.265709156	0.26929982
AHB73904_EIT681PBC_Avian_2012.544444	EIT681PBC	Avian	0.166965889	0.256732496	0.197486535	0.149012567	0.149012567	0.157989228	0.26929982	0.272890485
AKM14030_FVB503LNC_Avian_2010.263889	FVB503LNC	Avian	0.165467626	0.242805755	0.210431655	0.179856115	0.188848921	0.14028777	0.21942446	0.298561151
AKU37800_SMV977TAN_Avian_2012.058333	SMV977TAN	Avian	0.166965889	0.251346499	0.201077199	0.170556553	0.149012567	0.157989228	0.240574506	0.292639138
AEF29012_HHS934HVO_Avian_2007.25	HHS934HVO	Avian	0.161290323	0.256272401	0.202508961	0.161290323	0.146953405	0.166666667	0.272401434	0.281362007
AFT65117_BPL881XZA_Avian_2009.847222	BPL881XZA	Avian	0.139784946	0.240143369	0.191756272	0.152329749	0.172043011	0.134408602	0.240143369	0.290322581
AIN26006_JZD599HSS_Avian_2012.602778	JZD599HSS	Avian	0.164874552	0.258064516	0.204301075	0.166666667	0.14516129	0.166666667	0.265232975	0.283154122
BAW94758_ZWW071PFM_Avian_2015.425	ZWW071PFM	Avian	0.166666667	0.258064516	0.200716846	0.166666667	0.14516129	0.159498208	0.261648746	0.283154122
AAT65323_SMP554DPC_Avian_1991	SMP554DPC	Avian	0.152057245	0.257602862	0.205724508	0.155635063	0.157423971	0.152057245	0.245080501	0.273703041
AAT65339_NTL814SJM_Avian_1991	NTL814SJM	Avian	0.148479428	0.257602862	0.205724508	0.153846154	0.155635063	0.152057245	0.24686941	0.270125224
AAY87433_OOE797NQF_Avian_2001	OOE797NQF	Avian	0.157423971	0.248658318	0.198568873	0.184257603	0.141323792	0.155635063	0.250447227	0.298747764
ABB87366_OJM471WEV_Avian_1988.377778	OJM471WEV	Avian	0.152057245	0.257602862	0.203935599	0.15921288	0.150268336	0.155635063	0.255813953	0.271914132
ABB87773_NGK740PDT_Avian_1977.666667	NGK740PDT	Avian	0.161001789	0.243291592	0.189624329	0.186046512	0.14490161	0.155635063	0.24686941	0.295169946
ABB87822_KMZ309EAX_Avian_1988.416667	KMZ309EAX	Avian	0.157423971	0.239713775	0.193202147	0.186046512	0.14490161	0.155635063	0.24686941	0.30411449
ABB87833_QHM839JFO_Avian_1989.319444	QHM839JFO	Avian	0.157423971	0.24686941	0.194991055	0.186046512	0.150268336	0.152057245	0.241502683	0.295169946
ABB87907_WVE856QRB_Avian_1988.372222	WVE856QRB	Avian	0.152057245	0.259391771	0.203935599	0.162790698	0.150268336	0.155635063	0.255813953	0.268336315
ABB88247_CKW249ZRH_Avian_2001.322222	CKW249ZRH	Avian	0.166368515	0.254025045	0.198568873	0.155635063	0.14490161	0.162790698	0.264758497	0.271914132
ABB90203_MHW211OFQ_Avian_2000.127778	MHW211OFQ	Avian	0.162790698	0.254025045	0.196779964	0.152057245	0.14490161	0.155635063	0.257602862	0.273703041
ABB90214_OUG405JRN_Avian_2001.322222	OUG405JRN	Avian	0.169946333	0.255813953	0.200357782	0.152057245	0.14490161	0.164579606	0.26118068	0.27549195
ABF56641_SCA333HSG_Avian_2000.886111	SCA333HSG	Avian	0.164579606	0.255813953	0.198568873	0.153846154	0.14490161	0.161001789	0.264758497	0.27549195
ABI84602_OZE093GWA_Avian_1980.636111	OZE093GWA	Avian	0.157423971	0.243291592	0.18783542	0.182468694	0.14490161	0.152057245	0.250447227	0.298747764
ABI84694_IHC682ADK_Avian_1988.533333	IHC682ADK	Avian	0.157423971	0.237924866	0.194991055	0.184257603	0.150268336	0.153846154	0.245080501	0.293381038
ABM21982_QDI748VMO_Avian_2004.666667	QDI748VMO	Avian	0.153846154	0.245080501	0.198568873	0.186046512	0.139534884	0.152057245	0.241502683	0.300536673
ABP49206_GZD764DIE_Avian_1987.811111	GZD764DIE	Avian	0.155635063	0.245080501	0.191413238	0.182468694	0.148479428	0.148479428	0.243291592	0.293381038
ABP49228_LYZ046SLU_Avian_2005.955556	LYZ046SLU	Avian	0.15921288	0.248658318	0.200357782	0.184257603	0.141323792	0.155635063	0.24686941	0.298747764
ABQ51935_DGD894BWV_Suidae_2005	DGD894BWV	Suidae	0.175313059	0.248658318	0.203935599	0.152057245	0.141323792	0.169946333	0.264758497	0.262969589
ACB70204_GLK032WTP_Avian_2001	GLK032WTP	Avian	0.164579606	0.257602862	0.200357782	0.150268336	0.146690519	0.161001789	0.273703041	0.264758497
ACB70207_FCJ525GGF_Avian_2006	FCJ525GGF	Avian	0.164579606	0.254025045	0.198568873	0.150268336	0.146690519	0.15921288	0.262969589	0.268336315
ACD12172_MRG047NME_Avian_1979	MRG047NME	Avian	0.155635063	0.250447227	0.202146691	0.146690519	0.157423971	0.161001789	0.255813953	0.262969589
ACD88543_DGE809PRM_Avian_2002	DGE809PRM	Avian	0.169946333	0.252236136	0.194991055	0.152057245	0.14490161	0.162790698	0.268336315	0.277280859
ACD88553_LWK408RGG_Avian_2002	LWK408RGG	Avian	0.166368515	0.255813953	0.194991055	0.153846154	0.14490161	0.162790698	0.264758497	0.27549195
ACD88583_UPH712EJJ_Avian_2001	UPH712EJJ	Avian	0.166368515	0.248658318	0.207513417	0.157423971	0.152057245	0.164579606	0.264758497	0.271914132
ACF22430_GPC196ZTD_Avian_2007	GPC196ZTD	Avian	0.15921288	0.237924866	0.209302326	0.178890877	0.146690519	0.146690519	0.266547406	0.282647585
ACF47475_NRB569RIN_Avian_2007.977778	NRB569RIN	Avian	0.157423971	0.250447227	0.198568873	0.184257603	0.141323792	0.152057245	0.250447227	0.298747764
ACG59810_ELQ398IYP_Avian_1989	ELQ398IYP	Avian	0.152057245	0.257602862	0.207513417	0.152057245	0.155635063	0.153846154	0.24686941	0.270125224
ACK43243_LMD550HBA_Avian_2008	LMD550HBA	Avian	0.166368515	0.254025045	0.196779964	0.153846154	0.14490161	0.164579606	0.264758497	0.271914132
ACK43763_TNL244XMQ_Avian_2008.166667	TNL244XMQ	Avian	0.168157424	0.254025045	0.196779964	0.153846154	0.14490161	0.166368515	0.268336315	0.27549195
ACK43765_LZI585OCY_Avian_2008.025	LZI585OCY	Avian	0.166368515	0.254025045	0.196779964	0.153846154	0.14490161	0.164579606	0.264758497	0.27549195
ACR56178_STG484BTI_Avian_2007.833333	STG484BTI	Avian	0.166368515	0.254025045	0.196779964	0.153846154	0.14490161	0.164579606	0.264758497	0.27549195
ACR56179_IVG593QAS_Avian_2009.166667	IVG593QAS	Avian	0.162790698	0.254025045	0.196779964	0.155635063	0.143112701	0.161001789	0.262969589	0.273703041
ACS92884_PAA269YSH_Avian_1980	PAA269YSH	Avian	0.155635063	0.245080501	0.189624329	0.186046512	0.146690519	0.150268336	0.245080501	0.298747764
ACT36333_BSU276JTY_Avian_2002	BSU276JTY	Avian	0.166368515	0.248658318	0.205724508	0.157423971	0.152057245	0.164579606	0.264758497	0.270125224
ACX94283_NQM888IET_Avian_2004.333333	NQM888IET	Avian	0.157423971	0.255813953	0.207513417	0.182468694	0.143112701	0.155635063	0.248658318	0.296958855
ACY06616_QKA856BUR_Avian_2005.166667	QKA856BUR	Avian	0.175313059	0.24686941	0.203935599	0.153846154	0.143112701	0.169946333	0.259391771	0.271914132
ACZ36892_ASJ664CYB_Avian_1982	ASJ664CYB	Avian	0.155635063	0.245080501	0.189624329	0.182468694	0.14490161	0.153846154	0.254025045	0.293381038
ACZ36893_YGP118JJV_Avian_2005	YGP118JJV	Avian	0.157423971	0.250447227	0.200357782	0.184257603	0.141323792	0.155635063	0.250447227	0.298747764
ACZ36907_WKJ068WZF_Avian_2005	WKJ068WZF	Avian	0.157423971	0.252236136	0.198568873	0.184257603	0.141323792	0.152057245	0.250447227	0.298747764
ADC30121_VKX900DRC_Avian_2009.833333	VKX900DRC	Avian	0.164579606	0.254025045	0.198568873	0.155635063	0.148479428	0.161001789	0.26118068	0.27549195
ADF45434_GLN815VCP_Avian_1976	GLN815VCP	Avian	0.161001789	0.254025045	0.203935599	0.171735242	0.153846154	0.152057245	0.280858676	0.26118068
ADF45445_YNR751MEA_Avian_2007	YNR751MEA	Avian	0.15921288	0.239713775	0.207513417	0.184257603	0.146690519	0.148479428	0.262969589	0.284436494
ADF45456_LXI051AVS_Avian_2005	LXI051AVS	Avian	0.150268336	0.241502683	0.198568873	0.18783542	0.150268336	0.155635063	0.273703041	0.284436494
ADJ96313_UEX715TTP_Avian_2005.333333	UEX715TTP	Avian	0.175313059	0.24686941	0.203935599	0.153846154	0.141323792	0.171735242	0.26118068	0.268336315
ADK71137_IOS655MMV_Avian_2008.1	IOS655MMV	Avian	0.161001789	0.252236136	0.198568873	0.182468694	0.143112701	0.157423971	0.252236136	0.300536673
ADK71148_OSK382DQF_Avian_2008.177778	OSK382DQF	Avian	0.163082437	0.250896057	0.200716846	0.186379928	0.143369176	0.163082437	0.252688172	0.302867384
ADP06962_ATR637IRU_Avian_2007.063889	ATR637IRU	Avian	0.161001789	0.250447227	0.196779964	0.184257603	0.14490161	0.152057245	0.250447227	0.298747764
ADP06994_DNV632CJY_Avian_2007.072222	DNV632CJY	Avian	0.157423971	0.252236136	0.200357782	0.186046512	0.143112701	0.152057245	0.252236136	0.305903399
ADP07284_LUO857JFL_Avian_2007.005556	LUO857JFL	Avian	0.161001789	0.250447227	0.198568873	0.184257603	0.14490161	0.153846154	0.250447227	0.298747764
ADP07328_PXF409SSH_Avian_2006.85	PXF409SSH	Avian	0.161001789	0.250447227	0.198568873	0.184257603	0.141323792	0.155635063	0.250447227	0.298747764
ADP07504_DJH358WLG_Avian_2007.063889	DJH358WLG	Avian	0.157423971	0.252236136	0.200357782	0.186046512	0.143112701	0.152057245	0.252236136	0.300536673
ADP07515_PVE315ACR_Avian_2007.063889	PVE315ACR	Avian	0.157423971	0.252236136	0.200357782	0.186046512	0.143112701	0.152057245	0.252236136	0.300536673
ADP07537_NJG386NHS_Avian_2007.072222	NJG386NHS	Avian	0.157423971	0.252236136	0.200357782	0.186046512	0.143112701	0.152057245	0.252236136	0.302325581
ADP07559_OFI235WWB_Avian_2007.072222	OFI235WWB	Avian	0.162790698	0.250447227	0.198568873	0.184257603	0.14490161	0.153846154	0.254025045	0.298747764
ADP95418_PPF924NUT_Avian_2006.930556	PPF924NUT	Avian	0.161001789	0.250447227	0.194991055	0.184257603	0.14490161	0.152057245	0.250447227	0.298747764
ADP95447_HOG944WHN_Avian_2007.052778	HOG944WHN	Avian	0.153846154	0.248658318	0.198568873	0.184257603	0.137745975	0.157423971	0.250447227	0.296958855
ADQ43580_LWJ002DZH_Avian_2009	LWJ002DZH	Avian	0.168157424	0.268336315	0.205724508	0.162790698	0.182468694	0.15921288	0.252236136	0.268336315
ADU53698_LTN091PCL_Avian_2008.602778	LTN091PCL	Avian	0.161001789	0.250447227	0.198568873	0.184257603	0.14490161	0.153846154	0.250447227	0.300536673
ADV02479_MCI288ONS_Suidae_2001	MCI288ONS	Suidae	0.152057245	0.243291592	0.205724508	0.182468694	0.14490161	0.161001789	0.27549195	0.27549195
ADZ04671_YHI767TSR_Hominidae_2009	YHI767TSR	Hominidae	0.159774436	0.234962406	0.216165414	0.163533835	0.163533835	0.148496241	0.251879699	0.287593985
AEA76370_YAV537SVD_Avian_2009.916667	YAV537SVD	Avian	0.162790698	0.26118068	0.198568873	0.153846154	0.14490161	0.166368515	0.27549195	0.27549195
AEB71263_XSR945EAB_Avian_2010.083333	XSR945EAB	Avian	0.168157424	0.245080501	0.193202147	0.155635063	0.14490161	0.162790698	0.264758497	0.27549195
AEB71265_PXA279AJH_Avian_2008.916667	PXA279AJH	Avian	0.164579606	0.252236136	0.194991055	0.153846154	0.146690519	0.162790698	0.259391771	0.273703041
AEB71269_CPH594LOS_Avian_2008.916667	CPH594LOS	Avian	0.169946333	0.252236136	0.202146691	0.155635063	0.14490161	0.164579606	0.26118068	0.27549195
AEM76462_ROB398LIJ_Avian_2009.933333	ROB398LIJ	Avian	0.161001789	0.250447227	0.198568873	0.180679785	0.141323792	0.157423971	0.257602862	0.295169946
AEN95123_CGB624LPQ_Avian_2001	CGB624LPQ	Avian	0.153846154	0.257602862	0.198568873	0.155635063	0.162790698	0.161001789	0.250447227	0.282647585
AEO92422_QXV315LWO_Avian_1999.138889	QXV315LWO	Avian	0.161001789	0.257602862	0.203935599	0.150268336	0.14490161	0.162790698	0.268336315	0.268336315
AET74962_DHY707LVN_Avian_1988.641667	DHY707LVN	Avian	0.155635063	0.257602862	0.203935599	0.15921288	0.152057245	0.157423971	0.257602862	0.268336315
AET76377_PBS364WLO_Avian_1996.369444	PBS364WLO	Avian	0.161001789	0.259391771	0.18783542	0.155635063	0.157423971	0.164579606	0.248658318	0.280858676
AET76898_BZP297TCY_Avian_1999.397222	BZP297TCY	Avian	0.150268336	0.257602862	0.189624329	0.155635063	0.15921288	0.148479428	0.24686941	0.277280859
AET77121_JMH423LUR_Avian_2002.386111	JMH423LUR	Avian	0.157423971	0.243291592	0.191413238	0.191413238	0.14490161	0.146690519	0.243291592	0.307692308
AFK75188_SBM265DVB_Avian_2010.591667	SBM265DVB	Avian	0.153846154	0.250447227	0.200357782	0.184257603	0.141323792	0.150268336	0.250447227	0.298747764
AFP36172_OOZ838CLK_Avian_2010.25	OOZ838CLK	Avian	0.162790698	0.254025045	0.211091234	0.162790698	0.143112701	0.169946333	0.262969589	0.277280859
AFP99792_OSQ245RHX_Avian_2012.011111	OSQ245RHX	Avian	0.152057245	0.254025045	0.203935599	0.152057245	0.153846154	0.152057245	0.255813953	0.266547406
AFV68519_AHM122CXO_Avian_2012.197222	AHM122CXO	Avian	0.171735242	0.245080501	0.191413238	0.153846154	0.152057245	0.164579606	0.266547406	0.268336315
AFV68520_YUP224BEX_Avian_2012.197222	YUP224BEX	Avian	0.157423971	0.230769231	0.194991055	0.150268336	0.146690519	0.169946333	0.268336315	0.268336315
AFV68532_TBF195YZR_Avian_2012.091667	TBF195YZR	Avian	0.169946333	0.245080501	0.191413238	0.14490161	0.155635063	0.168157424	0.257602862	0.254025045
AFX85260_OZT823GQO_Avian_1995.388889	OZT823GQO	Avian	0.153846154	0.245080501	0.194991055	0.191413238	0.146690519	0.148479428	0.241502683	0.309481216
AFY05941_JLE087BMF_Avian_2007.711111	JLE087BMF	Avian	0.162790698	0.250447227	0.200357782	0.182468694	0.14490161	0.157423971	0.243291592	0.296958855
AFY06116_TYA030WUV_Avian_2007.638889	TYA030WUV	Avian	0.153846154	0.250447227	0.196779964	0.182468694	0.143112701	0.157423971	0.252236136	0.298747764
AFY07193_NJQ984NFN_Avian_2009.094444	NJQ984NFN	Avian	0.157423971	0.254025045	0.198568873	0.180679785	0.139534884	0.153846154	0.252236136	0.296958855
AGB98249_XGF844ARZ_Avian_2010.475	XGF844ARZ	Avian	0.157423971	0.252236136	0.194991055	0.184257603	0.141323792	0.150268336	0.250447227	0.298747764
AGE00591_PVP942QMK_Avian_2010.888889	PVP942QMK	Avian	0.157423971	0.252236136	0.198568873	0.184257603	0.135957066	0.155635063	0.252236136	0.291592129
AGE00756_LXI814BKU_Avian_2010.830556	LXI814BKU	Avian	0.157423971	0.248658318	0.196779964	0.184257603	0.141323792	0.152057245	0.250447227	0.298747764
AGE02718_XBH281QZI_Avian_2010.858333	XBH281QZI	Avian	0.157423971	0.250447227	0.198568873	0.18783542	0.141323792	0.153846154	0.250447227	0.302325581
AGE03178_QXT569RVV_Avian_2010.947222	QXT569RVV	Avian	0.157423971	0.24686941	0.196779964	0.184257603	0.141323792	0.152057245	0.24686941	0.298747764
AGE03236_AWL097QCS_Avian_2010.947222	AWL097QCS	Avian	0.153846154	0.24686941	0.194991055	0.184257603	0.141323792	0.152057245	0.254025045	0.298747764
AGE08194_RDT134PHA_Avian_2011.036111	RDT134PHA	Avian	0.157423971	0.250447227	0.196779964	0.184257603	0.141323792	0.152057245	0.250447227	0.298747764
AGE08205_DLJ692DIZ_Avian_2011.041667	DLJ692DIZ	Avian	0.157423971	0.248658318	0.194991055	0.182468694	0.14490161	0.152057245	0.250447227	0.298747764
AGF69028_JNE878XVF_Avian_2011.583333	JNE878XVF	Avian	0.15921288	0.237924866	0.193202147	0.155635063	0.155635063	0.150268336	0.250447227	0.271914132
AGG82967_AFH603ILS_Avian_2010.602778	AFH603ILS	Avian	0.161001789	0.250447227	0.198568873	0.177101968	0.141323792	0.153846154	0.26118068	0.296958855
AGG86912_RHA976UIZ_Avian_2006.083333	RHA976UIZ	Avian	0.157423971	0.243291592	0.198568873	0.180679785	0.139534884	0.153846154	0.248658318	0.293381038
AGI41230_RRO863LLF_Avian_2012.877778	RRO863LLF	Avian	0.162790698	0.26118068	0.200357782	0.15921288	0.148479428	0.162790698	0.271914132	0.280858676
AGK23562_TAV060LXD_Avian_2008.919444	TAV060LXD	Avian	0.168157424	0.250447227	0.196779964	0.153846154	0.14490161	0.162790698	0.26118068	0.27549195
AGK23563_PNM503JWA_Avian_2008.836111	PNM503JWA	Avian	0.164579606	0.250447227	0.196779964	0.152057245	0.143112701	0.162790698	0.262969589	0.273703041
AGK23564_GQO964OZE_Avian_2008.752778	GQO964OZE	Avian	0.166368515	0.257602862	0.194991055	0.155635063	0.150268336	0.161001789	0.266547406	0.270125224
AGK23565_BWD483FUD_Avian_2008.169444	BWD483FUD	Avian	0.164579606	0.250447227	0.198568873	0.157423971	0.143112701	0.162790698	0.259391771	0.277280859
AGK23566_RQG011TOT_Avian_2009.002778	RQG011TOT	Avian	0.162790698	0.26118068	0.203935599	0.15921288	0.146690519	0.162790698	0.273703041	0.279069767
AGL52878_QYI220DJT_Avian_2010	QYI220DJT	Avian	0.157423971	0.250447227	0.196779964	0.186046512	0.137745975	0.153846154	0.24686941	0.302325581
AGL52890_ERR545HLP_Avian_2010	ERR545HLP	Avian	0.157423971	0.248658318	0.194991055	0.182468694	0.143112701	0.153846154	0.255813953	0.300536673
AGL52941_CRU047NYT_Avian_2010	CRU047NYT	Avian	0.157423971	0.248658318	0.198568873	0.18783542	0.143112701	0.153846154	0.252236136	0.296958855
AGL52953_GNA356PGV_Avian_2010	GNA356PGV	Avian	0.153846154	0.250447227	0.198568873	0.184257603	0.141323792	0.153846154	0.254025045	0.300536673
AGL52977_JZM813NCB_Avian_2010	JZM813NCB	Avian	0.161001789	0.248658318	0.194991055	0.184257603	0.14490161	0.153846154	0.254025045	0.298747764
AGL53085_SFU785TUS_Avian_2010	SFU785TUS	Avian	0.157423971	0.250447227	0.194991055	0.184257603	0.141323792	0.153846154	0.250447227	0.300536673
AGL53109_YMH780SVO_Avian_2010	YMH780SVO	Avian	0.157423971	0.250447227	0.198568873	0.18783542	0.137745975	0.153846154	0.250447227	0.302325581
AGL53157_IEP219KCI_Avian_2010	IEP219KCI	Avian	0.157423971	0.250447227	0.198568873	0.184257603	0.141323792	0.153846154	0.250447227	0.300536673
AGL53181_GIY429GRH_Avian_2010	GIY429GRH	Avian	0.15921288	0.250447227	0.198568873	0.184257603	0.143112701	0.155635063	0.252236136	0.300536673
AGL53325_PXU146ICC_Avian_2010	PXU146ICC	Avian	0.157423971	0.250447227	0.198568873	0.184257603	0.141323792	0.153846154	0.254025045	0.300536673
AGL57802_FZV110ZDB_Avian_2003.388889	FZV110ZDB	Avian	0.155635063	0.26118068	0.196779964	0.152057245	0.169946333	0.150268336	0.250447227	0.27549195
AGO17859_YQS061GPH_Avian_2003	YQS061GPH	Avian	0.164579606	0.259391771	0.194991055	0.153846154	0.148479428	0.161001789	0.264758497	0.271914132
AGO17871_WUO117CCH_Avian_1994	WUO117CCH	Avian	0.162790698	0.248658318	0.209302326	0.153846154	0.150268336	0.166368515	0.259391771	0.273703041
AGQ80942_BLU381OMK_Avian_2013.041667	BLU381OMK	Avian	0.162790698	0.250447227	0.202146691	0.148479428	0.152057245	0.162790698	0.264758497	0.264758497
AGQ81087_HMM960MNM_Avian_2007	HMM960MNM	Avian	0.164579606	0.26118068	0.200357782	0.155635063	0.146690519	0.162790698	0.273703041	0.277280859
AGQ88686_AGM978TXJ_Avian_2009.569444	AGM978TXJ	Avian	0.157423971	0.245080501	0.202146691	0.18783542	0.143112701	0.152057245	0.248658318	0.302325581
AHA11452_OXR962BPE_Avian_2011.530556	OXR962BPE	Avian	0.161001789	0.24686941	0.202146691	0.186046512	0.146690519	0.155635063	0.252236136	0.296958855
AHA11483_JCI218LVW_Avian_2009.6	JCI218LVW	Avian	0.153846154	0.24686941	0.196779964	0.180679785	0.141323792	0.155635063	0.254025045	0.295169946
AHA38300_GFS343COS_Avian_2010.388889	GFS343COS	Avian	0.166368515	0.259391771	0.198568873	0.153846154	0.148479428	0.161001789	0.264758497	0.268336315
AHA38308_JTD205IWT_Avian_2007.858333	JTD205IWT	Avian	0.168157424	0.257602862	0.196779964	0.155635063	0.150268336	0.162790698	0.266547406	0.273703041
AHA38334_PLR346KQI_Avian_2009.705556	PLR346KQI	Avian	0.166368515	0.257602862	0.194991055	0.155635063	0.150268336	0.161001789	0.262969589	0.273703041
AHA38358_TIJ740ACO_Avian_2001.547222	TIJ740ACO	Avian	0.164579606	0.259391771	0.202146691	0.150268336	0.146690519	0.162790698	0.270125224	0.271914132
AHA38406_OQC353QLZ_Avian_2007.511111	OQC353QLZ	Avian	0.169946333	0.252236136	0.194991055	0.150268336	0.143112701	0.164579606	0.262969589	0.266547406
AHA38416_CQW168CKO_Avian_2008.527778	CQW168CKO	Avian	0.166368515	0.24686941	0.202146691	0.157423971	0.143112701	0.166368515	0.262969589	0.270125224
AHA38428_ROK260LDK_Avian_2009.563889	ROK260LDK	Avian	0.164579606	0.255813953	0.200357782	0.150268336	0.146690519	0.161001789	0.262969589	0.268336315
AHA38441_DQD255GZE_Avian_2004.316667	DQD255GZE	Avian	0.171735242	0.250447227	0.207513417	0.153846154	0.153846154	0.162790698	0.270125224	0.270125224
AHA56963_EDA585PTL_Avian_2007.886111	EDA585PTL	Avian	0.166368515	0.264758497	0.198568873	0.152057245	0.146690519	0.164579606	0.277280859	0.273703041
